Subject_Code,timepoint,PC1,PC2
CT029,after,-1.7240636285542112,-0.4433131941720782
CT030,after,13.68467052320271,-2.316611150711271
CT031,after,-1.8112079379678387,-0.4366840337142703
CT032,after,-2.945120987754292,-0.23301590970475636
CT033,after,3.7113380697171086,-0.8150564990590147
CT034,after,-1.7290414924314197,-0.759175943561763
CT035,after,-1.3551305209460327,-0.7892237029091788
CT037,after,-2.3131562150576346,-0.918176863254204
CT038,after,1.5148491625695486,-1.174672180921834
CT039,after,5.120777677397577,1.7901006791569887
CT041,after,-1.2370041005989862,-0.3369501165125387
CT044,after,0.6356705907604333,-1.7776055313752435
CT046,after,-2.6356183632256935,0.0020276887501961866
CT049,after,2.03097623269606,-4.102263950838719
CT050,after,-0.10077276689631638,-1.9435537297001622
CT051,after,0.8679478282762856,0.7365186733582708
CT055,after,-3.1382245709909444,-0.6287722863029054
CT056,after,-1.9490211538348226,0.44767192036623504
CT058,after,3.174583578180179,0.6142955560093364
CT059,after,-2.5895403745994514,-0.38929992827330706
CT060,after,-2.0756468791461926,-0.5247411983002109
CT061,after,0.44009950183595203,-1.9779126351669776
NT001,after,0.21998618731309796,0.7521187061663693
NT002,after,1.8347440355286653,0.8399706260326589
NT005,after,-2.366197310925407,0.43050230715713983
NT007,after,-3.384677103032879,-1.1034063699328502
NT010,after,-2.9508290161175372,-0.17681444462596918
NT015,after,3.5984911627574427,-0.7664417409986847
NT016,after,-1.5324034746224906,1.352614115814486
NT017,after,-1.151572364153454,0.3173863902527715
NT018,after,3.295829356681991,-2.063578612643125
NT019,after,-2.5403982505075966,-0.33261124496172634
NT020,after,-2.8917720389490094,-0.15413820267296027
NT022,after,1.730880420488877,2.6683366516861544
NT023,after,0.14239569239462477,-1.175505876925195
NT024,after,1.086752149058523,1.4851404866035949
NT025,after,-2.805753426203995,-0.43988815307095414
NT026,after,1.1375804129473226,-2.042788163638484
NT027,after,-0.9762946196372821,-0.47861325429909823
NT028,after,0.7525798391512704,1.4595623362309857
NT029,after,1.724732803055936,2.1713349454185003
NT030,after,-1.6095568176142474,-0.3324032297924987
NT031,after,-3.384677103032879,-1.1034063699328502
NT032,after,-1.0683286581060114,-0.25651440370512346
NT033,after,-0.6417773435953744,-0.9589996820754103
NT034,after,-1.6990920958030917,0.3103530783483115
NT036,after,0.31342201775007283,-1.579151392359183
NT039,after,-1.4764268810268277,-1.3787251120331598
NT040,after,3.479455069525489,3.3390915766630993
NT041,after,-2.7670963183345068,-0.23188278607315113
NT042,after,-1.4570818733639175,-0.17992393533018242
NT043,after,-2.645319506907074,0.3204958809569846
NT044,after,-2.3201494064912604,0.050782420136481085
NT045,after,0.02879633501220224,-0.3703261361577624
NT046,after,-0.8225926856809006,-1.1619347464669194
NT047,after,3.617619450074856,0.32420306655271586
NT048,after,-1.3596754161195215,-0.5812897349977975
NT049,after,11.531512872809,-1.530041183193716
NT051,after,-2.188480494443132,-0.9959214466543946
NT052,after,0.31342201775007283,-1.579151392359183
NT053,after,0.6412228295728374,-0.16153321856029035
NT054,after,-1.246606612290229,-0.17856642796439026
NT055,after,0.34872239309675573,-0.25644741516957653
NT056,after,-1.0581055127805588,-0.17767306643878594
NT057,after,1.6711612176433297,-2.0066435778998684
NT058,after,0.8359818374794212,1.486415030839934
NT059,after,-2.0512685687031285,-0.7910504678035643
NT060,after,3.9870439609678225,-2.06582102787362
NT061,after,-2.7670963183345068,-0.23188278607315113
NT063,after,1.826005955972572,2.9046100666282597
NT065,after,0.8337378507391423,1.1336034702798583
NT068,after,-0.9887930207562156,-0.09953054507621939
NT069,after,-1.1984889005306092,0.14132731565802203
NT071,after,-1.2597714654138372,0.238021464988182
NT072,after,-2.1327538516178537,0.5027402618134171
NT074,after,0.07270440234884766,-0.8763325294666927
NT075,after,-3.1972815481594723,-0.651448528255914
NT077,after,-0.8836922513963765,-1.2023618147054997
NT081,after,-1.6996651957975442,-2.1653580551936935
NT082,after,-1.0044604966434312,0.4052265141992367
NT084,after,-0.8749667710267699,0.009154570903144945
NT085,after,-1.249539401775164,-0.1451074442187808
NT087,after,-2.641326391588939,0.0582291538289834
NT088,after,0.6288909744845059,-1.5303966609728978
NT089,after,2.4712253367326205,3.2328198214204527
NT090,after,-2.3275402030559182,0.6385076741549427
NT091,after,0.28747128230816743,-1.4385795853701797
NT093,after,-3.384677103032879,-1.1034063699328502
NT094,after,4.885808528563361,-1.799081819273406
NT096,after,1.789949285050642,-1.7464274964823534
NT097,after,1.7302761064484793,-0.7628952190498202
NT100,after,-2.7235869806675757,-0.7623800629184471
NT102,after,-1.4317202610134168,-3.2085851065680115
NT106,after,1.0873146052924871,0.8919907291958543
NT107,after,-3.1382245709909444,-0.6287722863029054
NT110,after,0.1825923863181194,1.8833808653810333
NT113,after,2.265116230868295,-1.4602117396771246
NT114,after,-3.384677103032879,-1.1034063699328502
NT117,after,0.16510590881038692,-1.091577940158316
NT118,after,-0.4508987945579198,-1.4257013241587628
NT121,after,-1.612882563936134,-1.098289025952956
NT122,after,0.886060049412986,-0.8776020352009575
NT123,after,-1.8249339952906678,1.2693076492080442
NT124,after,-1.0092644695596882,1.4334947243012426
NT126,after,-0.8912118637167107,0.4957413053961433
NT129,after,8.893886966008287,-2.0313025070816226
NT136,after,2.080016758324351,-1.938488713773583
