,DC1,DC2,DC3,DC4,DC5,DC6,DC7,DC8,DC9,DC10,DC11,DC12,DC13,DC14,DC15,DC16,DC17,DC18,DC19,DC20,DC21,DC22,DC23,DC24,DC25,DC26,DC27,DC28,DC29,DC30,DC31,DC32,DC33,DC34,DC35,DC36,DC37,DC38,DC39,DC40,DC41,DC42,DC43,DC44,DC45,DC46,DC47,DC48,DC49,DC50,DC51,DC52,DC53,DC54,DC55,DC56,DC57,DC58,DC59,DC60,DC61,DC62,DC63,DC64,DC65,DC66,DC67,DC68,DC69,DC70,DC71,DC72,DC73,DC74,DC75,DC76,DC77,DC78,DC79,DC80,DC81,DC82,DC83,DC84,DC85,DC86,DC87,DC88,DC89,DC90,DC91,DC92,DC93,DC94,DC95,DC96,DC97,DC98,DC99,DC100,DC101,DC102,DC103,DC104,DC105,DC106,DC107,DC108,DC109,DC110,DC111,DC112,DC113,DC114
NT043_ses1,0.003490167909385906,0.001036382495201128,-0.0005891110656340372,-0.0003938049894313567,0.0027159086593341202,-0.0019358844403969471,0.002007643375732154,-0.0005912282480524262,-0.001313847835070753,-0.0012313535739068835,0.0003767538056376116,-0.001787524679227937,0.0018191068032384892,0.0032719981953302623,0.0006148219298968675,0.0021567182155234794,-5.8478501114105166e-05,-0.0005886250036709294,0.0006661333140722427,-0.002144916730962357,0.0023819871492899215,-0.0028322635136890316,-0.0017759286932517427,-5.9176802967266006e-05,-0.0009007775294795033,-0.0027568406200487064,-0.0008917673865670552,0.0007520496245680007,-0.0009574545929648278,0.0005633494535498668,0.0008459075653531136,-0.0006426293963310912,-0.00048342969252537955,-0.001999619262499493,-0.0011370194433519478,-0.0016169864944528013,-0.0003624853825000815,0.0009607718018897685,-0.0017292249814344698,0.0008643948130123856,0.0006153453465578287,0.0005349345714415771,-0.0009802726373163207,0.001705631802985107,0.0012492605033929346,0.0005200270690628382,0.00014078846402282985,0.0021186727461974925,-0.0019531634300863025,0.0014590099952854253,-8.18863470151972e-05,-0.0019736292743817905,-0.0012746669238824877,0.0007771260710868095,-0.00025420473374833516,0.0001563961015645694,0.00027464625703717456,0.0020940276800511057,-0.00016401051534607354,-0.0002478007305660014,0.001970124819487604,0.0009564225471410447,-0.0007770021598755463,0.0029584748649219435,0.0022339002218093695,0.0029485010090893886,0.0014315484982385272,0.0008016135107746264,-0.0003690122222457067,-0.002711500823571668,-0.0001384627580221238,0.0019976845442731326,-0.0002702223443922118,-0.0019283225472195413,0.0005326989568830466,0.004244749618296699,0.0021082649529091295,0.0009085657048168649,-1.5418717631690177e-05,-0.00262132155679772,0.0019491027337380559,0.0012262805951008138,-2.4463116673572065e-05,-0.000334048046520827,-0.0026238061337217435,-0.0011421130420414978,0.002609764328204652,-0.0005183569984303055,-0.0004217453055902785,0.00400736756172962,-0.000506425174713551,0.0010575157942924148,3.900806415034115e-05,-0.001200970161726607,0.0005324300869736619,-0.0006331249512238456,0.0021064609267897206,0.0007436209670225219,0.0013679325860654543,-0.000529521857318779,0.0015229484259791576,-0.0006143337538459156,-0.0010892234121160612,0.0002713367224805134,-0.00015459126039020228,0.0031116447662089654,0.0022588136425414638,-0.0004107298253165807,-0.0024581063821730005,-0.001175968214850375,-5.29426501907207e-05,-0.0016459371604507895,0.0009562549921957471,0.0002776945978222253
NT044_ses1,-0.0007825117781875899,-0.0010585474839988453,0.001551086722404114,0.001221354911896706,-0.0007716109218192794,-0.0007332928773958076,-0.0018851030217598157,-0.002694667530574352,-0.0017345830458522994,-0.002170182043286522,0.0036458048635127213,0.0029202513942870674,-0.00022378294533606126,0.0009718056249281036,-0.0009496870574660213,-0.0011350840168037723,-0.0018678935048683286,0.0016201806545050172,0.0004598081291571602,0.0012088954022986692,-0.0022884748929395383,-0.0029486375865438873,-0.000526323257361246,-0.002604748586441054,-0.00021709392795676272,-0.004516648019734747,-0.0005523769204142166,0.0010094951725808264,-0.0005478077591123773,-0.0007068648512359404,0.0030118318607880432,-0.0007309922537702337,0.0023315739669149136,-0.001873774030282114,-0.002232382381988543,0.0006623321307424414,0.0011449540640518807,-0.0018022773284682412,0.0013430427609091276,0.002336262083353604,0.00222916345136604,-0.0007659992606127067,0.0005102510653200053,0.0008234333665462376,-0.0007455700630429284,-0.005652787510434857,-0.002702124097558341,0.0003281179351664736,-0.0001643089971246824,-0.0007796216767381321,0.0018245148481095062,-0.002202651396087847,-0.001455946609763875,-0.0006097864582981889,-0.002432520739039966,-0.00013751838847628317,-0.0006424586595090465,0.00010985725739679984,-0.0024768938457436136,0.0030461698007801293,-0.0014419921316178943,-0.0012542659185484585,0.0011242669295770226,0.0018186012194521953,-0.0022769270690769145,-0.0007057984536254429,-0.00043572005458666717,0.00018643230739380778,0.0008176501792162237,-0.00048103784072264913,-0.0012777690869783629,0.0015764179748197233,-0.0001137561293410751,-0.0005870349601690155,-9.345321023213652e-05,-0.0011953360146852094,0.0020140401505083314,0.00035783692344350753,-0.0008884667086397125,0.0034810694759358756,-0.0007461363168622075,0.001738778423252114,-0.000582961691892525,-0.00014158353584331672,0.001591132985302581,0.0004915985775265703,0.000642988853826462,0.0020185537023124376,6.037779834764654e-05,-6.46258124996759e-06,0.0026322762171168287,-0.0012603640783406711,-0.002080973356265458,-0.0017646838332842224,0.0007509654847831448,-0.00020604227268022335,-0.0009274789038019199,1.1031968066870098e-05,0.0010038741873046402,0.0019069525606317255,-0.0012277779022944165,0.0011947569969475863,0.00035458100763728205,0.001541385932353712,0.0007465173020229803,0.0009589264439441086,0.001363181485191331,-6.505478714217356e-05,0.0013603611746292256,0.0009039650456986891,0.00016276353413368017,-0.0016228529378638557,-0.0007214909184530798,-0.0003777882861929461
NT047_ses1,-0.0033738675065538514,0.0016550825826703614,0.0023415771299323284,-0.0008913964894894403,-0.0008316305631118165,0.0016456962872023874,0.0017496358982447768,-0.005467830038241895,-0.0024339848880100636,0.0027617460276494364,0.0014144156640805722,-0.000672095141444453,-0.0004352772306382453,-0.0005609606290887851,0.0004848428383359693,-0.000938437984223982,0.0059949206828139,-0.002410951535444604,0.0015442885961198549,-0.0032256826664362357,-0.0010278037658651672,0.0009250218473892349,0.002432663006022679,0.0006517604224014967,0.0009203570739660669,-0.00013095414345045504,0.004638846680267054,-0.0006250408031095535,-0.0011103576474911147,0.0012806180782338834,0.0014333788100207318,-0.004653074131450789,0.0017777992317542467,0.000115992741522895,-0.0021019063999019594,0.0012166017669116031,8.033334758055888e-05,0.0010409326088585285,0.0005776875641310263,-6.599451223322863e-05,0.0009616958268233579,-0.00010783849447380264,-0.004210480178826775,0.002330957406865748,-0.0011217854784325407,0.00012881519420255292,-0.001642296890106538,0.00037075174727501476,0.0017052268704782444,-0.0009464173430762648,0.0008446347301900298,-0.0014564593914287768,-1.381002985192729e-05,-8.197151636002262e-05,0.0015029068722543836,-0.0023782513444306473,0.0013892671136932554,-0.004066826974135103,-0.0008895811052696586,0.00011733484747739825,0.0014181863883821406,0.0016161452904889441,-0.0005544026285955065,-0.00013145878656343536,0.00014354621161365787,-0.00016984658559873994,0.0016081284890409606,0.0011172055527486852,0.0008701571195638944,-0.0023772082460552595,0.0006345443092499465,-0.0022928980681000037,0.00025545033926944376,0.001775364357021004,-0.00043452015203002673,0.0003246317096614142,0.0014331619980035369,0.0004326989765696494,-0.00132282837937256,-0.00031533871526277893,-0.00031214889359310505,-0.002452240379069539,-0.001579503023714329,0.0012516106250077394,-0.00032492053266647454,-0.0007537259455824248,0.0004273229444795611,0.0027418500705351234,0.0011103042086849453,0.0003349811628963323,-0.0006826410181496602,0.0007653263283570237,0.0009626873529275751,0.0006013473414348291,0.000684438096136487,-0.0002507314276727653,-2.797751444136155e-05,-0.0006642588355844676,-0.0001018778847675882,-0.0013696474519793887,-0.000678756418432052,-0.00029919211198292314,0.0024246628822463335,0.00028416710319128,0.0011092751053373327,-0.00044884190455648344,8.781272786284648e-05,0.0008108926058985947,-0.0013956856034438398,0.00025386179464437464,-0.002039009709112096,0.0006046265952936258,-0.00046292016060261407,0.0007714624141396553
NT048_ses1,-0.0005998154345065555,-0.004167364789524554,-0.0010411515836981102,-0.0027104870067665705,-0.0004138012918927488,-0.0033845723181849343,0.0016729763364881096,-0.00146197064861006,-0.003906688466476047,0.0009125172447490395,-0.0007499910105479954,-0.001057650166569081,0.0017938531895760725,0.002619941506949325,-0.002108004585079044,0.0014899712396097753,0.0014920149975775235,0.0009354239016277182,0.0023007799247715217,-6.594313015121802e-05,-0.001568502232293427,0.0017811159087149277,0.0013928512111243678,-0.0011134443037621015,0.0022337902425254162,0.0004890182159214043,0.00033798232750984137,0.0010949644947887327,-0.00025644378874980654,0.0015562127084586964,0.0019810130017847353,-0.0006007409276707195,-0.0001418048061910507,0.0009728540278798019,0.0008472528938846249,-0.004238518038020706,-0.002474817487281278,0.0018415088114738546,0.002142494099105202,-0.0016040272985260366,0.0004808682654181543,0.00010416897964495731,-0.0007324724230631339,-0.0022622749196377534,0.002739466173704448,-0.0011370628055980918,0.0017636495744853316,-0.00037518080544221067,0.0010007802326462425,0.0008011825419153021,-0.00217928787450753,-0.0012962835861782482,-0.00022359566590512107,-6.928793927010046e-05,-0.00034372577917184604,-0.0020988406300245553,-0.0005985657022273453,4.328611091959851e-05,-0.0009263677256822732,0.00031735053406238973,-0.00530913895270388,-0.001832253511804435,0.0032146208269956122,-0.0026351122264811357,-0.0005961446361992457,0.0003586326072134426,-4.887380880351545e-05,-0.0036176100733674287,0.000980766004956898,-0.001035521219354542,0.003069004033099368,-0.00015857697700664782,0.003215923039419524,-0.0003433554601609631,-0.0012993781966025237,-0.0008695720664628033,-0.0013641608911358523,0.00016811652846364567,-0.00011910836589144794,-0.0006765290712566903,0.0006185813783696729,0.0022091119791956657,0.0024743315963295896,0.00015436350864535535,0.0004787643423989127,0.00041126143378634035,-0.0010879414052543856,0.001571078753658621,-0.0024753814780361497,0.0002555727964524614,-0.0011020003752338883,-0.0020386239917053136,0.00031979835261654457,-0.0007297464996278809,-1.3777290238358126e-05,-0.0009177594676014418,0.0016423814726331067,-3.972904167788109e-05,-0.0013913013830564064,0.000773356460970074,0.0009386688183721368,0.0001234774609093889,-0.001317881669324689,0.0010677551767960152,0.00041652512137403794,0.0011252330911129577,-0.0007980269602755509,-0.0004486069111525648,-0.0013239351878870217,-0.0009811675482063733,-0.0011825535402158812,0.00032435006659599033,0.00034915659548246487,0.0001106053789639171
NT049_ses1,0.0013892587605384048,-0.000831139304561693,-0.0017581393307385498,0.0022190445799057665,-8.264345094758474e-05,0.0014450459184424899,-0.0009317853178935304,-0.0007306334317632711,0.00018011128549047165,0.0005220958597870733,0.0012683686971860402,0.001531478247137825,0.00123402803970708,-0.0002712608092472622,0.0017495378071487682,-0.002952919637192552,0.0005909281544245434,0.0016997408275598199,-0.001477247141894,0.00166147250689916,0.0007346937855862229,-6.814625652053571e-05,0.0014519470114488075,0.0004010764820119026,0.0006141249981072328,0.00041965563627678506,-0.0017737696121736398,0.0014825468707811763,-0.0003831318631314364,-0.0008191909985758282,0.001159415905290468,0.00020590585832716722,9.254926776182234e-05,-0.001847258797883064,-0.0003781556689232254,0.0019486200959393178,-0.0006267413027136717,-0.0018243026858472111,-0.0014936834578511524,0.00071483081040965,0.0008223627955339651,-0.0030016801866138594,0.002118670320614795,-0.0011850283327843032,0.0018202700674536372,0.000919675060745909,-0.0006875882582352532,9.541863508875638e-05,0.0002589738916178696,0.0009883087735574679,0.0009532911635769083,-0.0012324780489591945,-0.0011536961057482186,0.00201151666599922,0.0014679800454479022,-0.0013690966801574813,-0.0014535280277169491,0.00019902677802022788,0.000581573907577767,0.00225402284490042,-0.0005445174386258776,-0.00012635915614555733,0.0026127426388846903,-0.0017205393533317823,-0.0015751251294963849,-0.000878000063933606,0.0025726491288775477,0.0012277750425569933,-0.00040390544088891704,-0.00286514385493811,0.001097451145251094,-0.000436482896891686,0.0013450576166065312,0.0020308932792773757,0.0017044547515952968,-0.0018191134765122969,-0.004215823517313404,0.0020629858889509665,0.0025360702711583957,-0.0023759932390196624,-0.0013609513363049396,-0.0005920679152550917,-0.0007087051345895215,4.514790388740264e-05,-0.0005342914813604451,9.729529330040653e-05,0.0012304420150195746,-0.0006116736849082881,-0.0017347374150586778,0.00037040474636327025,0.0007345323321050867,0.002314251747663085,0.002706620453234887,0.0012633687222721715,-0.0013957284049321763,-0.002020970437633693,0.0009824896365763088,-0.0017658763611920786,0.0008691124644876162,0.0009016448997244031,-0.003390984754636672,-0.0006391370396390307,0.0001714499638655554,-0.0037244397484891205,4.04924760656872e-05,-0.00014258615553929539,0.0014288897974378911,0.00019971244173318652,-0.002870675893080978,-0.00014282270039333496,0.0020130230684023346,-0.0020660822869105707,-0.0015183192933693294,1.7707379789836643e-05
NT051_ses1,-0.0008495980939610134,-0.005135799794134392,0.00028617690398087433,0.0009113679242482946,0.0015092844565841102,0.0026139896054683124,-0.0005113557061113119,0.003976440877656974,-0.00041349944046619196,0.0038661492533647503,0.0011497902079566147,-0.00047663064259813906,-0.0018631804738650716,-0.0019716155747383406,-0.0005891405709258344,0.003814494783920314,0.003939658709031792,0.002614914806551704,-0.002264745651212413,-0.00045518864615146575,-0.002886829100143558,-0.0018060654491137643,-0.0016878583036127708,0.003922446586957316,0.0009634225082536593,-0.0022838093700105967,-0.0022745943399685286,0.0013883726982259494,0.0018741239682425238,-0.0016847147287570258,0.0009120602553150982,-0.003289096142426424,-0.002079116123186616,-0.0019482343392203314,0.0011325602890526593,0.00010464181407231355,-0.0016417303133671643,0.0006440916027255177,0.0014221606121519576,-0.003671938505515939,0.0011196823248629851,0.0005455214703814423,-0.004525784752860951,0.002665312466821147,-0.0028961267710521203,-0.0017512892412769347,0.0007793259825133231,0.0013798651402028188,-0.0031833314849076234,0.0009580487114060435,-0.0009740613729385761,0.00036531865440472973,0.0003167197426641116,0.0019233956848133014,-0.00038812133637138274,0.0021344609906884747,-0.0005468827696800632,0.0016136695834613399,0.004130341581623839,0.0029161372059056576,0.00017239538002821768,-0.0006236391405536868,0.0013956112102265347,0.0003971315668992299,-7.163223167307236e-05,-0.0014704389308982113,0.0007634337386319656,0.001088417780755306,0.0017283917001457612,0.0007007540816041417,-0.001425288521399214,0.0011753227291997996,0.00023185938739046433,6.984491634196508e-05,-0.000759685549028615,-0.0010691111585346012,0.000702403228146046,-0.0015346979428165649,3.7755773101835134e-05,2.289767752352977e-05,0.000609643255738565,0.0003672827897853715,-0.0003219247752917134,-0.001759199716701122,-0.0003293008186596789,0.00022081762785080287,-0.0007025853396645469,-0.0007854377957736222,-0.0005555189573937481,0.00046151301760492786,-0.0011938292423852139,-0.00019043504201913869,0.0016000916641105115,0.0010330558322412065,-0.0003705654749411161,-0.0010977023848815011,-0.00012961696213459174,-0.00011998399476511363,0.0006039650094166501,3.203181824063413e-05,8.016739683703529e-06,0.001485513854275084,-0.0009563790005559119,0.0003489104624047238,-0.00032329215665614084,-0.0014227970529306232,-0.00027134192220145754,0.00040861674305576036,2.0330061934624472e-05,0.000683988964252698,-0.0004444218600886028,0.0002880221997476732,-0.001119377484493081,0.0005822498102934765
NT052_ses1,0.00388086998846103,-0.0010574069782438582,-0.00012115855717294803,-0.00012508668894569997,0.0003436502148119788,-0.00112586975472348,0.0003123343855415207,-0.0012520295830363414,-0.00024395670194713584,0.002196814578821614,0.00499297650613574,-0.0006271164436448673,0.0011345353139649288,-0.0007669048310911636,0.002837660293169247,0.005872173142955045,-0.0019760492721681436,0.0027944877741459327,-0.0003335392586425576,-0.0019097094154973062,0.001773657987973608,0.0009234541801737548,-0.0014155524918849213,-0.0022248515580294242,-0.001713879516519214,0.0005015689200844702,-0.002718803311018099,-0.0006398988463833933,0.00015789781210885794,0.0014459402808493639,0.0011933038162207628,-0.000984809098499524,0.003198664435755021,0.0018091795392472714,0.0035440246035281244,0.00013832904636308345,-0.00017756809612048716,-0.0010532135792020796,0.0014346412654327938,-0.0029329254053615675,-0.0031698818694067513,-5.651924230910157e-05,0.002949971179675542,-0.0006802486179582773,-3.620403447484005e-05,0.0003508899918693939,-0.0016227921466009708,-0.0008780645948615226,0.0013611368118508337,-0.001538109024911785,-0.0012733856915634664,0.0009670499913883966,-0.00010398181503204102,0.0005443873494559994,0.0005298290350424351,-0.0015632591406124978,-0.0005177042396868142,-0.003383174443409292,0.0008334281419499976,0.0031842157495325877,-0.0006516737762368272,2.942240366985487e-05,-0.0007883502333303871,0.0031155923816084483,-0.00027412970574103844,0.0004663912152279238,0.001556776972329137,0.0028658050672663985,0.002575029059579801,0.0018212206129732953,-0.00011134244681014001,-0.0035716599307513766,0.00024420152037564897,0.0018719156053802176,-0.001124915204726109,0.00016527553994633931,-0.0009225028041130674,5.345306752283667e-05,-0.001667698666174893,-0.0008863243569816274,0.0007128143160818166,-0.0012591820213883878,0.0012356189590521005,0.00015367784093781614,7.446785595036474e-05,5.523348083305581e-05,0.0008119356489315663,-0.000569019643058945,0.0011707088886317987,-0.0014775684621043575,-0.0004359940719575665,0.0009604223084860023,-0.0011344376724800767,-0.0001298135190388812,0.0007362177315536968,0.0022860582589939956,0.0028305137675399745,0.001713525826938851,0.0005875638033117833,0.0011882482545384698,-0.0008945544923109757,0.0007672088270936498,6.197876515399597e-05,0.0005327752508011975,-0.0009854769231041702,0.00039339405301627023,5.046889240060604e-05,-0.0009766524236386653,0.0002681692693936045,-0.00033365332456293474,0.000614062915346978,-0.0005861250036690774,0.0015110883276797141,0.0003888189019431187
NT053_ses1,-0.0007070909921300752,-0.003923751206440489,-0.0007638966677230527,-0.000978596021901366,-0.004808138957855223,-5.8485863780233016e-05,-0.003674396138798641,0.0015395364863145765,-0.001759547140303822,-0.0005959046294694957,0.0010676200081378877,0.0018472891010745036,0.0005037711348936449,-0.001866141243631683,-0.002290496851640581,0.0026458435155685676,-0.0017090416678170372,-0.004699413736297763,-0.0031390207283777255,0.0020327213017969767,0.00353024850852732,-0.0009910076135279963,0.00016406170378124697,-0.0011368733023965694,-0.00289777194117045,0.0038368531921406024,0.005765301545393193,-0.0008988728213021272,-0.0015379073080011405,-0.004727608123120896,0.0006039621264469257,0.00085618229499507,-0.000880047882309213,-0.00011484308101633566,-0.0002867093243591976,-0.0006937656026375846,-0.00038424831954548405,-0.0006868875406249964,0.00013932803660690133,0.0019432783332669068,0.0011532217550241008,0.00021627628201141078,0.0013204459722017006,0.0021847231456320884,0.0003165682247260144,0.0006022290393671084,0.0006071772277993732,-0.0018145095779478959,-0.0020740713480902986,0.0014464593526039788,-0.0012348663760552523,-0.001400334202361264,0.0009408318121692964,-0.0002614057513109398,0.00012283719804890276,-0.0005221681763763463,0.0018702629347625414,-0.0018176402058143405,0.0028710216541501525,0.00233698466085215,-0.00098030826172623,0.00028269954590218107,-0.00021204861436339439,-0.0010463844936177118,0.0027742001518176154,0.002178439730115807,0.0006388220545754357,-9.149993390284487e-05,0.0003707896456759852,3.778361424378936e-05,-0.0017985551929033119,0.0002499950579006532,0.001932557829596345,-3.656745762499161e-05,-0.0015782730075667442,0.0004661047507161492,-0.001101916805724341,0.0004732418870992196,-0.0007435803847531277,-0.00042908501012090276,0.0006578739831510048,-0.0004646781492041922,-0.00032787293262473,-0.0011693528423883893,-0.00047054092442994956,-0.0002398939505666976,0.0003581390952316347,0.0022951208595364384,-0.0022500670017836667,0.0012331291669646777,0.0014165908825560316,0.00025410737291478,4.113423220228283e-05,0.0015829548568348812,0.0008041156164442745,0.002054066911395169,-0.001586079129524392,0.0008463338438671035,0.0011166196103617775,0.0004515546529316309,5.8483890768562335e-05,0.00048582321566121526,-0.00021487569662544952,0.0015734575137076143,0.0012192230596449758,-0.001289148095109076,0.0008024491759524758,-0.0004174768017862513,-0.0010584081332238758,-0.00018910495340949637,0.0009460659311767972,0.00025018209922905146,0.0002610993381368071,-0.0011763257161329411
NT055_ses1,0.003156857422262897,-0.00023313285538919377,0.0032601732775941568,0.001320636895841934,0.0010095360787026179,-0.002516880564289644,-0.0015461201749064305,0.0012505639645652806,-2.69298036519513e-05,0.0006376007341596716,0.0014458623661070824,0.00020408127130885713,0.0006681857780035008,-5.035374892229369e-05,0.0013401334336923785,-0.00036979246301810354,0.0012036331955462877,-0.0004327750956729179,-0.00045439861159982136,-0.000247686411244622,-0.0011328845736463839,7.763199606988295e-05,4.359751914545507e-05,0.00012745755112704912,-0.00035899676951283403,-0.001645545505133009,0.0007614965493832937,7.297441204040796e-05,0.0022090463207172853,0.0014624307051513256,0.0011430699360532432,-0.00019984258510155752,-0.00031090122546760263,0.0020164405648597007,-0.0003928201070875489,-0.001712822446951659,9.939294202796869e-05,-0.0011007101493135673,-0.0011582035535423671,0.0003132075704946018,0.00030277355154815757,-0.00040137779761686336,0.0008783588647812081,-0.0017618974846035727,0.0014023586687197471,-0.001033643343155092,0.000653008992008899,0.0024162579569341406,-0.0021251142524443844,0.0006843638088281641,-0.0008256697905538842,-0.0001671232724582627,0.002263416093579007,-0.0016661323978678499,0.0022888239375064338,0.00037274230141538393,-0.0030265812718048646,9.125497243925082e-05,0.002702952251230122,0.00018213366829634135,-0.00040056759575692974,0.0028218619562917946,-0.001983413762283841,0.000532709165252044,0.00012367008640185476,0.0007539820216310984,0.0014501244366331883,0.001008825285308096,-0.0008019951144690409,-0.0009432194045984088,0.0007610724146939335,-0.0013361256599040115,-0.0005087482032672947,-3.426639397618311e-05,0.0010178388459901216,0.0006546848578133958,-0.000384084739883555,-0.002687190609012068,0.0009325691886710183,-0.002661046464792673,-0.00024716977053466775,-0.0008265882349219195,-0.0009750413432912776,0.0015602773219001494,0.002521776432688248,0.0002693650890782063,0.00027135237719945514,0.001725250285133029,-0.0034203487350285434,-0.0022812356585751458,0.0024230966675854917,-0.0004344714273586101,-0.0009787811170394892,-0.0005335612211954122,6.78169617056384e-05,-0.0006108300229932326,-0.0024692275952216997,-0.0015419367206690364,-0.00201680993499427,-0.0012137096331429995,0.0021720845053385396,0.00011036544458832424,-0.0006803916557258865,-0.0022642829440445494,0.0005015923895453654,-0.0006410118997117117,0.0014482784891732324,-5.705633328576249e-05,0.002382470712374075,0.002135646592009411,-0.0038165127869880674,-0.0019103393701659106,0.0026428626186323664,-0.0028971271799430086
NT056_ses1,0.0018984944391492297,6.677859247566063e-05,-0.0006287244139128643,0.0009960773390015095,0.0007035877076854172,0.001075308484359305,0.0014523838997366376,0.0006991969804447666,0.0021414530443258,0.0016252678265507728,-0.00023865783162060745,0.0011276911721718533,-0.003200206664011086,-0.00094414009212371,-0.0006550074359719325,0.003688534702323014,-0.001350718916840178,0.001073844092523765,0.0003969090939865506,0.00021125691437509335,0.00340492474012185,-0.0005819206133172626,0.000539310328664568,9.511270918731764e-05,-0.0034528441638431036,0.002060418289527935,-0.0016114755951785404,0.0012185892670537027,-0.0030987112535634945,0.0019950152718324725,0.0022485381527232837,-0.0018327091587562704,0.0015256217631035573,0.0003723038636314655,0.0016041092327913483,0.0017143724165634754,0.002140795022035668,0.0009400583548769272,0.0002495839680300301,0.002625982967985065,0.0006840629852716281,0.0008989753015525197,-0.00363937018006137,0.00022321809786633463,0.0006025575649255595,0.0006458754583492316,0.0017300317791779155,0.003918355996802788,0.002117274093031628,0.0003278568549268228,0.002231268122804079,-0.0017019057586366104,-0.0002935119131810431,-0.0007084128009758231,0.0008224960536694729,0.003371362418414945,0.001945672345836963,0.000720285534527894,0.0013515664457771565,-0.002328603979476128,-0.0010122565497876844,0.0015174471135794678,0.0020071257469993337,-0.0010986646158750286,-0.0016231304234480897,0.001691360700358254,-0.0036619753017796517,0.00014260981161313372,-0.0015581136973818578,-0.0014989652939943685,0.0003947086822894851,0.0011234150844971647,0.0006340494977608475,0.0018930807511033227,-0.003240183557651789,0.00010868437960549762,-0.0003694799198452779,-8.075205843486144e-05,0.0035985988762354797,0.0007403259926984481,0.0010249906420328324,-0.0021358202114511306,0.0015052386594410277,-0.0010587414123027611,0.00015162847520119746,0.0011837084524334589,0.0007182441338785438,0.0018141039886834184,-9.02770716162476e-05,-0.0027118387535059077,0.0003722938026146724,-0.002107536656543504,-0.0009684800699372487,-0.000400329245682425,0.001145128715229054,0.0003481970566579076,5.279664961975204e-05,0.0008342285516493403,-0.0012305782017323686,0.0005343524781546179,-0.001049282004308951,-0.0009520351188116872,0.00011341684175460307,-0.001564958729754932,0.0013254737046320538,0.001320077727139667,0.000876911752956839,-0.001237592242183199,0.00021793728782979767,0.0010815698136930202,0.0004420664405714934,-0.0001176186596259921,-0.000252027553633724,0.0012421506301586135
NT057_ses1,-6.905138033964648e-05,-0.003948686158054949,0.0009422425563685257,-0.0034924680312815393,-0.0028326339931055568,0.0011075074193625314,0.0038254275840370355,-0.0005404755981079895,-0.0013602013219519572,-0.0005857432465358494,0.0001737825901602394,0.003384389726118789,0.005511136830827694,-0.000468240649795599,-0.003792703629647357,-0.0016068971947086634,-0.0018327752148638537,0.0061406201705242885,0.0003039489635470807,-0.0034564228125102763,0.00010904060712827045,-0.0003217060637830778,-0.003341637643470179,0.0011732371216208015,-0.0015951765184479387,0.0017085648294673803,0.0017017585286831034,0.0022003129155552066,0.004052922824128383,0.0005987765054928487,-0.001321859516191745,0.0005516427967731698,-0.0008709232927821709,0.00015861494603846085,-0.0017267935624288033,0.0035424651983988506,0.001972835019686172,0.0015550394066461866,0.0012115009907579786,0.0004331777587411563,-0.0009860459030686295,-0.0019827426403610945,0.0010631525011110192,-0.0013681409404018676,-0.0010702645346811312,-0.0014254489021957243,0.00013136987124325053,0.0013607796308943256,0.0018956940444366248,0.004126827149843539,-0.0010977768328327348,4.5917818360406134e-05,0.0001460151438019197,-0.0002755841795250456,0.0005293815708146927,-0.00041491258860293557,-0.0035932984307910734,-0.0011365301486297777,0.00015046305229859337,-0.0022373607099268234,-4.22457435908662e-05,-0.0006377610404679415,-0.0012212513429206303,1.667566922976628e-05,0.0015415845061134692,0.0004916471354789705,0.0007647828117595,-0.00040737639967093197,2.591213336923691e-05,-0.0008136733265305081,-0.0009340757343620747,0.00045976897389201916,-0.002558402208532726,-6.292416293996683e-05,-0.0012040207968535774,0.0015401757065914479,-0.0005149171301612494,-0.0017702105758266842,0.0011160518904303714,0.0015037550942468485,0.0002702256314162733,-0.0001345192221981513,0.0013091729642332477,0.0007500343273658864,-0.00010867749142478145,0.00018147971926001758,-0.00033499344410168897,0.0011069720215068017,0.0007293006513179136,0.0010325520462635763,-0.0017759532611753167,6.873590400737524e-05,0.00022970687960774963,0.0016988139432663836,0.0010614810812423295,0.0010077804285511948,-0.0002269285389791789,-0.0011537859254414037,0.0014240397718949843,-0.0005576675554851251,0.00041302426441163154,-0.0010688548517147683,0.0009258393813901936,-0.0004943051032302381,-0.00010691538013848357,-0.0006808563617011857,0.0004436730358553886,-0.0011348317519242544,-8.316746513425801e-05,0.0016524614862251615,0.0005727263379306322,-4.4328060095668384e-05,-0.001092157101051921,0.0005332334544193774
