Subject_Code,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,Cluster
NT017,-1.1894063073002472,2.48624428386976,-2.5911261945706596,-0.6579328466272762,-0.45395236738296807,-1.6875818198242836,-1.7923326185971615,-0.24808811445697337,-0.1272484889775091,1.2457385180653218,2.828398357557844,-1.6895811135616268,2.9888014952263555,0.2626969380332891,0.3130719716717792,0.850275006001467,0.3579187635426359,0.6722848763922754,0.26857141011367164,-0.077313923230884,0.09780310091808861,-1.0658291584534951,-0.19403598159475538,2.1993253171908282,-1.6874409528087115,-1.7690579459292306,0.49164931070586165,-0.35250342943353646,-0.46175609099055065,0.0559976887149723,0.29895637164257644,-0.8681279510242528,-0.1208678753898811,-0.45624013956309795,-1.0532332134012357,0
NT020,0.8856633984076463,-0.15145704167522303,-2.6561570736188718,-0.5754643129621702,-1.8979166964730432,-1.2159119220835797,2.1884230887664478,-0.12952950838555718,-1.857650689110523,-0.7898385681545129,-1.3667696685534405,-0.34603690164761547,-1.2310429848879414,1.886382059081352,-0.9916161471193028,1.5295057688384797,0.706423595002986,0.8692109519282453,0.5646298237413876,0.09490741729418072,0.6140542241049965,0.7349032052078405,0.294401215706949,-0.4856664513443634,0.3756868176090852,0.7351329612413754,1.1269138198627053,-0.6624159952293105,0.8937842641116084,1.2217268681797384,0.32924039291636825,-0.7384188792664943,0.43097277195718453,0.22686640583953607,0.36506317218846246,1
CT008,-5.942975778543499,2.5751843751928267,1.885502504280484,-2.3855219498408156,-1.088098945703112,-1.170736138499826,0.3241616297122393,-3.1689192577926106,-1.4144503786426041,-1.0973848843976457,0.8915530821033845,-0.9442311475243282,0.0599181142051677,-0.1436620082212032,-0.05366527216839279,-1.0505519124185945,-0.4933989919557848,-0.11087408190245993,-0.9932380952645473,0.8777722814531512,0.9226862273650229,0.9820689469564692,-0.5105296247868408,-0.7630921358327339,0.4710247200094911,-0.7687653748871986,0.6713970276798672,-0.9172821205474707,0.3891506000782158,-0.9608665167069792,-0.4869234483559853,0.45758525304491227,0.2439099766495471,0.4471003337429132,0.2820353221219013,0
NT019,0.9324747212313339,0.5366492114965637,0.4138572161393878,-1.8987778107859827,1.507719400739225,-0.17235225233104143,0.47257343407172897,-0.08767319717511822,-2.356225997107874,-1.305498161228267,-1.1405730431694925,-0.873536062317944,0.8377566658103573,-1.3359189285810738,0.2474886497120883,0.7955539765916138,-0.23024376031190336,-1.6823036739586963,-2.5540709035536904,-0.17186673472881972,0.13344680601825748,1.6543009395679762,-0.8235440959647453,0.7903259316654063,-0.2760107795267668,1.2679209132583282,-1.193725506524623,0.6559683115087734,-1.7016365906515851,0.5483277302227398,0.6762987508465774,-0.1391999960311242,-1.270254311304439,-0.5568336064056084,-0.00100998682017499,1
CT007,-0.41928542762552395,-2.3767587609890035,-2.579474217964425,1.2402236430329625,2.201333170325992,0.3801122317131062,0.1061561235521705,1.4021364773022655,0.5260633319980379,1.2743897427176347,-0.5237705404571192,0.5701072096337766,-1.5713814397867583,-0.8320068650754943,2.133715776542275,-2.1507954510093032,-2.6225233428645365,2.1887778359045296,-0.25168381465673073,-1.7961809485397149,0.9145102688525992,0.7011383344283442,0.32820704457336713,0.17954477286750423,0.5890271280434602,0.8613351365472494,-0.04674044296130176,-0.006140715114840568,0.21342753903162323,0.9470386661110809,-0.2520340800212698,-0.6316431321809765,-0.8054088724327304,0.24727422940499252,-0.00023535434506068593,0
NT015,-0.22966502881803721,-2.3299650016760847,5.034922239055266,-2.1079463328982975,-0.8124827748339223,-0.85607945166914,-0.7478587893407508,-0.45756062665002245,-1.2737983081974302,0.22171708093102832,-1.7893869671150626,0.9905165750217363,-0.9932531368158444,-0.6055459775732609,-1.7701389428572731,0.5045752718970273,-1.0447747755851002,-0.911806925591177,0.21386129675793575,0.17915771011486195,0.31693389974175307,-0.6889546863374766,-0.911676118881862,0.3353250840697717,-1.1520157660154096,0.023774833916006582,-0.8127988671681864,-0.06132644710924192,-0.25922090801823267,0.050703364554957914,-0.5396791430463636,0.16901495156328686,-0.6050301678666691,0.271311820448047,-0.4243032668985024,1
CT010,-3.1885982614002155,-3.384292691572788,2.5939635417708775,4.028354262504921,0.3786042660203279,-1.2340989386274823,0.6207131474200951,-1.9571820077631827,1.762332612028467,-0.8935423306949154,1.2693526815147222,-0.06368181908937452,3.142895427830825,0.08202235911039868,0.6953248275093031,1.6126557725798099,2.4470940026673595,1.1386375313470105,0.6124658150383112,0.38516298576997965,-2.024240803466671,0.23634956056894485,-1.2328250005659018,-0.02670571577866623,1.5058968636078047,0.2932276674963914,-0.9616571802976717,-0.9278091660101122,-1.128360906304454,1.6298689520684921,-0.5645598909519214,0.19203058556600947,-0.5253011505641006,0.542757989680368,0.5900852638734989,0
CT015,3.8107282887302563,3.1112205276369447,1.334335547811822,3.171869850083224,-1.0041326108365916,-0.5136998933320309,2.2021944968254976,3.148720925998509,-1.926118363448144,0.5893345070193122,2.4817799949088863,0.7119903548982789,-2.1114720558816407,-0.2809476679833897,0.1539885387529226,-0.38041045881415675,-0.7847385538338801,-0.3944883729558289,-0.23598013077657637,0.9150360293574927,0.1333397564773516,1.1295906524246497,-1.3974713892493404,0.12433972594145547,0.3294242124446333,-0.8622527888037578,1.165727047112673,-1.5625108511563006,-0.04640112433646771,-0.052941597904186496,0.42741287777268466,-0.7777006722735952,0.177477196122291,0.41514673829920257,1.2336586822964066,1
CT013,5.088103562102786,0.020368750214597928,0.9618930850229105,0.25298632009190586,1.003943451842856,1.2460336181965121,-0.9133354882072183,0.644731276204263,-0.6487461220745235,0.5215882430650636,1.7198165317049232,0.10147540557293364,-0.6028072087764655,0.9982637667805687,0.8745452188038157,0.10682528480635077,-0.09519813662551127,2.214126547273674,-0.22840098514762855,-0.10441144709703414,-0.028015416551544495,-0.7756148797414875,-0.6031548601451967,-1.2283139283526243,0.5435235831446736,1.3211958322203339,0.12434869331402798,1.172389936132741,0.38689182354435925,-1.010781342706648,-0.228440504371694,-0.10171325033538119,0.32380669174621585,0.8863440793604213,-0.4305796875916389,1
CT012,0.5046031644725415,-3.2378339848817315,-1.2799317427779116,-1.3186969851474233,-0.84169648601708,-1.2376659847799676,1.8499044600149837,0.8489410071844157,0.053646756446916785,-1.0062856887818452,0.3038694696370792,-0.4767661249390633,0.6030471065263463,0.02333761697520126,0.5538675881877794,-0.8114703025836302,0.8858667806029695,-0.8470824178524604,1.9654869485328388,-1.0853498621896223,-0.2966889651352632,1.6487051996098945,-1.4460927555013865,1.2417213003279148,-0.598877424670168,0.7965571077758171,-0.23348310547641143,0.2926493334169111,0.4224150232398993,-0.9319444275013568,-0.2788959587093644,-1.1672714696174231,-1.0496865352226128,-0.5922682884491697,-0.12400788961409187,1
NT026,4.789404978705153,0.5408512956597991,0.15459456924078832,2.1944826792062933,0.1062387659121576,-0.2544250271720252,-1.852170330178011,-3.39043384175209,0.4440137159507014,-0.9726166801694436,-0.49880783436598514,2.216946952166234,-0.12686578859166953,-0.7408487698622488,1.315145975021272,-2.530746718031968,1.4159239492836808,-0.04925470880177397,1.8038386804535482,-0.00921498346457494,1.23030423294523,0.10190011504343192,-1.5586596701124504,-0.20840301822747373,-1.7933503359754648,0.009983612226731024,1.3833854483852006,0.6314880512759383,0.4357626522189436,1.3922389897982088,-0.12088323545094737,1.9015072617463167,1.0063345073596839,-0.8539987612952815,-0.47435340587731556,1
NT029,0.23708475037553367,-0.6567254406085218,-0.746637848206989,-2.0408309434066725,-1.4751048478737223,0.5076638733673667,1.2617408489760507,-0.2555104333089834,1.060898711181017,-1.1688635267524607,-0.48891317460517864,-0.9249994052873158,0.10181640142304353,1.9653628657712379,-0.4110855195761914,-0.41602654523290733,-0.5308100262312957,1.279906502158757,-0.6365383294338696,0.11698354707925501,-0.7316957816849471,0.24508957742581228,-0.1955988191577153,-0.6235363455145925,0.42052198975521515,1.6731080028550105,0.22946290552069823,-0.22095565243651258,0.4282911440470175,-2.4725900184273986,-0.05072263351318869,0.1320301010889859,0.9968314737557387,-1.3752944627656398,-0.35311131072959395,0
CT016,0.45503485034260577,2.0315777337357415,-0.28807481863872136,0.9095984035129216,-3.0724940768261533,-0.6480876922870888,-0.7704146316852994,-3.424761334714246,-0.5816214136613689,-1.2547642359431546,-0.7917057833177871,-0.28279976587932903,0.37015259137208617,-0.24063656696223487,1.3249211219888115,0.1908558435708818,-0.32184136862713786,-3.256339787627446,-0.07511354642533352,0.30320544231266305,-1.6494104676449988,-0.5089216566609468,0.7960347589853485,-0.4082340927743006,-1.6856892804362176,0.07276741937966921,-0.44653126902101153,0.5057682925036792,-0.24729208108964149,-0.5055529691516095,0.02479950645076945,-0.9528649003500509,-0.19140750373912763,-0.713249352828885,-0.4783801774952197,1
NT028,6.692391484042907,2.3758389566536326,-0.7095455309324299,0.3792793385189165,-0.6351998942644762,-0.7126957250434629,3.780338760880786,-1.424024399902304,0.30175003798616623,1.1942699784615731,1.125662296825547,-0.1650944324738804,0.7862228530142809,1.3411230769179494,-0.659512979827277,1.357037043301204,0.3015258316833183,-1.965340746888382,-1.2175614006343458,-1.051772516433909,0.947166989567365,-0.1789703529462308,-0.4899362586302663,-0.9672576022615512,-0.4209777441723337,0.4778803775706105,1.820616484039206,1.6422703172803355,0.5234216791640457,-0.22650390075906887,-0.4940675116578422,0.10305133712890874,0.4283357511143271,0.9370599630656916,0.37890447180254117,1
NT032,-2.8116500376289157,2.309321111328154,-0.2603740546534956,-0.5595245903542884,2.0535379578403417,0.4723823960340352,-1.1154382171167836,-0.08507107745945673,1.6467719471728388,1.203084464963382,1.181089444930208,-0.882417053393563,-0.7958724094046705,1.9895735557370793,0.13783311434421044,1.628660302765302,0.3885631998308878,-0.4474363478292673,1.5497664481034765,-0.2717509911299239,-0.41651135883991147,1.939850946212036,-0.027747533993190177,0.07390104856326425,-0.05579917113943773,-0.5942202542443068,0.4819518683320625,0.7309034199190186,0.5902749972036662,0.4665203084705668,0.01729396555087622,0.5724908737904649,-0.026708805620045867,-0.8440873975017162,0.2643665800807988,0
NT035,-0.15565473856074072,0.05195954871917508,-2.5876516882386356,0.03888215672584144,0.7266294471169175,-0.23229707057045956,0.7401177878488632,-2.5341752209750825,-0.9069174905036484,1.1503958377080488,0.1310557342176828,1.5701968886535211,2.848671816668993,-1.6319373116164395,0.70019426673396,-2.471659670678713,0.31120162183931194,1.2937357368749032,-1.1222515653094016,0.7238599992744337,-0.6284224107581463,1.1095354423019972,-0.9355967584721597,-0.37249560287403666,1.38463617628973,0.7933094744242322,0.5667165435149083,-0.45835111778706367,-1.0910205992008337,0.5975300852384127,-0.8181026152674236,0.2484306730782336,1.806916011369394,0.3016351124788272,-1.2910900879642766,0
CT018,-2.8278145812716304,0.9675078227672033,1.6143841556085181,-2.845324382292038,1.0789739036364365,-0.8978781771780882,-0.626833160003668,1.7838658944232089,-0.9451975661397046,1.000240811092442,1.7299347664571847,0.018667936904182073,0.6100097971850333,0.8097284897683806,0.2084334233458242,1.5892268676979162,-1.3339816290265383,1.0921548389464675,-0.4027246305264636,-0.1495956218033104,-0.18409761991674828,0.7747226431265029,0.7814837971489142,0.03888238557332425,1.2976513939877818,-0.19683694930357307,1.4368876201491143,0.3856775225191812,-0.6479325236846846,-0.3583372899489575,0.5301648400033403,1.7695598828811592,0.18241442191899232,-0.3676653492902725,-0.4901980096762636,0
NT036,-2.058048219830396,2.060840608455524,-1.228993373970153,-0.5592986224865288,0.48322078587959216,3.9191059662914642,0.5972064802810013,0.09716067949072685,-0.0647508487977311,-2.0759213352385264,0.18011068083123657,-0.5791228659195193,0.28869121589028646,-0.24220539473460817,-0.45282434952373624,0.797278016932345,-1.2865451630501394,1.16287422334122,-1.6127848073255673,1.436406521717812,-0.993254867254243,-0.582100005061323,1.7036597923864243,0.07310237004912082,-0.879006108706311,-0.42647080745335114,0.07882720583718493,-0.20496046131113324,1.1687508292343396,-0.015948385675995224,1.0049733053448424,-0.4761855174688867,0.0872054211286898,0.7436444792826259,0.7624012394223959,0
NT027,-1.5562104769585838,1.403374326535756,2.328676283589495,-1.1269645861144382,-0.09781500577992905,-1.096418886401824,-1.688232250348737,0.6173078936909718,-0.45105924736957226,-0.46350210534269976,-0.846929203289521,-0.640499772233205,-0.6073510505156048,-1.2345647522518244,-1.062175831508546,-3.01302536218499,0.8500370375891778,-0.46012177213901684,0.7763524222223093,1.0120963383978976,-0.5548029563959224,-2.114077746942126,1.1686211130107442,0.17830171549322232,1.4925935568125188,-0.014458145640193293,-0.30991702832198176,-0.21940925272176812,0.9662546680295676,1.094446917235945,-0.05455116997612841,-0.3817954292765905,-0.8987440321846779,0.4784475939135821,0.4163858374478759,0
NT033,-0.21034249676392516,-2.3636314169083854,1.126331224587214,1.9087264231938974,1.1603035241636337,-0.8253760371164933,-2.4645667077033804,0.6178222082398553,-2.191400981444419,2.100889593579567,-1.2263291036379649,-0.2763421633520602,-0.27040529532588786,1.5548863350352102,-0.9770274656790732,-0.8343078155635945,-0.03647470529239673,0.48691881576559726,0.026681894297434262,-0.2157565059280214,1.0706744419228411,-0.07850360767432238,-0.4598966191050811,0.04705792888874166,-0.9181933981727869,-0.48652055020338353,-0.8807903891595839,1.007845186717484,0.7859984216622722,-0.849944251457516,0.5331936801596253,0.9794373591785904,-0.5818442775563802,-0.19472895977913737,-0.47007172748293996,0
CT020,3.8848972270523365,1.8482440913885274,-1.1318371713898265,2.4948751703987337,2.1397874540987125,0.49599635493044925,-1.7864753417635866,-1.8764139044147763,-2.347991384547914,-2.621851581139252,-0.9634254612070646,-1.1316157500731026,0.006660680308508415,1.3972939863204195,1.0957017581760793,-1.010160369631772,-0.12650986855466378,0.03179415952529763,1.3138456650447097,1.0541386983431884,-1.9219227308121056,-0.3105139427501876,-1.0223284388884168,0.11889422407302278,1.27232014312806,-0.2558196746472044,-0.8522223263579833,0.081400129973858,1.0370622350699639,-1.5527292589629935,-0.9333870228506019,0.22602960959695761,-0.22928468546728295,0.9785685199586955,0.5070207123834523,1
NT031,-2.7779390802998587,0.5534890845505519,1.848379445284423,1.3377941432840204,0.020937266572087117,4.885258481197518,-1.2686894433924032,0.3694276415978517,2.279788793794022,-0.3744247634666143,-1.8537275870455425,-1.5269977505499153,0.14448057053301805,-0.7947995625662825,-0.08773614225191616,-0.7229199153445857,0.6020482868521446,-1.3262995134291757,-0.32778851977190177,-0.14312655863666032,0.5132909424405876,1.33991933651701,-2.478438272274116,0.8265858742685726,1.169720301134319,1.2869082112843335,1.055031222509318,0.10430520188598186,1.3523368633201431,0.12257723974416676,-0.1324174839941179,0.37760201566818413,1.2698401252155582,-0.4943841557044034,0.8941452041729284,0
NT025,-5.581230641297123,1.1210439815371682,-1.4501425152857867,1.5910304888909654,0.26143361276008126,2.5420503903985554,1.5626120738775422,2.265196218767965,0.07474944941646629,0.053779014232464104,-0.6605537562755609,-1.2742196863045834,-1.0868198845971035,0.020856629872169782,1.6152055282870477,1.7865127558918137,1.1643639933999568,1.015319492597062,1.1146108331248559,-0.3132209521919705,-0.40401243262994324,-2.4410329528174413,0.5101659728691221,1.0303527588323103,-0.7336169598616835,0.7032472138899389,-0.5825415011268671,0.3882027870082375,-0.15707691703307186,0.05042182556840555,-0.14850171484064686,0.3118808945524067,1.5356514333825189,0.4871248587692639,-0.3108361370156413,0
NT043,-0.16665889666952563,-0.02119412623001192,1.7313501520808148,-0.3486659618708553,-0.8691271058285667,-2.3600951072731244,0.4168364957645988,-0.05667063142593872,1.3037023942619386,-1.360361360636411,0.4405406958266635,-0.5660879425350336,-1.8061310698163338,1.2838540254982607,3.567196361242046,0.2102488891794534,0.7396876494646685,0.8415267220947248,-1.1903085668927695,0.5771251944475867,2.310869416208387,0.4078974029167537,-0.373858483214633,-0.18262230814496191,0.9282057094498605,0.8211185276957966,-1.2048073505996493,0.2260771857459893,-0.6024180366647771,-0.168750813097556,-1.1476196007427475,0.43900202891225265,0.31865520189088364,0.11637981896516292,0.7282522446594907,0
NT042,-2.580986763949799,5.299234424793261,-0.032641239418860775,4.14441350983789,-1.4136959123707404,1.4848252126276893,-0.37471911604965263,-2.282362365936741,-1.707630646126207,2.9767190785376605,-0.7833750338831301,0.9199471067912169,-0.24306499577131435,-0.29809080852530834,-0.10633972695010582,1.8632440623535094,-1.5168904602501456,0.24729273119910491,0.9161963444512016,0.10097522691903675,0.18076655419395785,1.2512753841521715,-0.21767371893273563,0.11699988118753014,0.4629408344506186,0.46924391477236027,-1.5000155651614484,-0.49251726073798446,-1.0225863673418192,-0.3746976008417911,0.2790879314709202,-0.3934948324995955,0.1876121461078667,-0.08023594869197247,-0.36376851956156425,0
NT038,4.074760315684485,1.7508010944974248,-5.990227672543776,-1.9278574770985395,0.02598763191471223,0.29127185504118397,-0.7552247259309988,3.244852758348208,1.864849302645904,1.1612308641180935,0.25978224535429584,2.661976808594804,2.2485370038147603,0.07261579435680192,-0.36378258143559433,-0.18716381231867196,0.17268859584984458,-1.448499889631048,0.024109301614483884,-0.1050704573361435,-0.6588098946183415,-2.2879256454956067,-1.1361194836123218,0.49715799649799025,-1.103940872450537,1.0217882930799578,-1.6237579587802615,-1.1775334889468376,1.0245278620270382,0.20275384137548383,0.5737177862468815,-0.07060431762700482,1.1893986279647797,0.6779816058638688,0.4818114231445316,1
NT040,-1.69110151398095,2.5879500788145067,1.4519647383089502,-1.9476866450035408,0.0004725644933376216,2.517278451732155,1.8233327741563226,-0.5280983507346496,1.1847050022157308,-0.2969788762021793,0.1517447490913918,-0.16344691529409427,-0.0464845414256952,1.8105621714711009,-2.0987260582636975,-1.2804990565176562,-0.1758875068913301,-0.658489092820548,-1.2215575868967272,-0.25911158779816457,-0.1203095663466287,-0.8661407843810318,-1.8115827145360093,0.6158654425607808,0.7081612952743082,-1.0419838099635017,-0.5636589695158934,0.7391307459108952,1.1486714868823777,0.3185916063353118,1.535892797404486,-0.5152274361480532,-0.09594537922001642,0.2534431526577732,-1.8003216870997774,0
CT021,-1.07009509069536,1.3798492010743955,-0.6975553402478353,-2.359880915564511,0.06285757787092305,1.2763919097547283,-1.8997670730415572,1.836710597893554,-0.1933806595472927,-0.677557315426767,0.8481178615371818,-2.386323694934948,0.10868660968913317,-2.0287534475375186,1.3300721585736548,-2.316737903476598,1.3965889099129918,-1.7019208384416364,0.11013634961521039,-1.6142321344882784,1.890399313288632,0.8985679397254839,0.31449975634609967,-0.9595649538173397,-1.2053248777845316,-0.6552651058264102,-1.318394206053898,-0.3929125125540677,-1.0651552660259467,-1.1454733391944056,-0.8114174617900484,-0.3367151268120411,-0.250462296868616,0.3493071943813472,0.04669769250882086,0
NT048,-1.2574369311554745,-2.624184626392925,-0.6378024966146058,2.5290482179634513,-0.8978056274924995,-0.11935399641385579,1.8177114461872488,2.1933357736202224,-1.184703792297268,-0.04719381614898276,-0.5192611349758508,-0.25451041179988404,0.3941649257061332,-0.35514541405026173,-1.000952821197083,-0.5165289441949436,0.5339440888174826,-0.4815246909066029,-0.06637397646914882,0.045756098146016895,-0.9665835587847268,0.6717369112470116,0.8128599531364774,0.48663994725928683,-0.4664432981252064,-0.11698959913073351,1.603805695430093,0.13831788146652607,0.6217577848599388,-0.19490494908628592,-0.17699988493859234,-0.6150674931798421,0.9619515617415569,-1.3068475564943058,-0.24270208015708042,0
